"Objective_function","Early_InitAge_20","Early_InitAge_19","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1966","Early_RecrDev_1967","Early_RecrDev_1968","Early_RecrDev_1969","Main_RecrDev_1970","Main_RecrDev_1971","Main_RecrDev_1972","Main_RecrDev_1973","Main_RecrDev_1974","Main_RecrDev_1975","Main_RecrDev_1976","Main_RecrDev_1977","Main_RecrDev_1978","Main_RecrDev_1979","Main_RecrDev_1980","Main_RecrDev_1981","Main_RecrDev_1982","Main_RecrDev_1983","Main_RecrDev_1984","Main_RecrDev_1985","Main_RecrDev_1986","Main_RecrDev_1987","Main_RecrDev_1988","Main_RecrDev_1989","Main_RecrDev_1990","Main_RecrDev_1991","Main_RecrDev_1992","Main_RecrDev_1993","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Late_RecrDev_2011","Late_RecrDev_2012","Late_RecrDev_2013","Late_RecrDev_2014","ForeRecr_2015","ForeRecr_2016","ForeRecr_2017","SPB_Virgin","SPB_Initial","SPB_1966","SPB_1967","SPB_1968","SPB_1969","SPB_1970","SPB_1971","SPB_1972","SPB_1973","SPB_1974","SPB_1975","SPB_1976","SPB_1977","SPB_1978","SPB_1979","SPB_1980","SPB_1981","SPB_1982","SPB_1983","SPB_1984","SPB_1985","SPB_1986","SPB_1987","SPB_1988","SPB_1989","SPB_1990","SPB_1991","SPB_1992","SPB_1993","SPB_1994","SPB_1995","SPB_1996","SPB_1997","SPB_1998","SPB_1999","SPB_2000","SPB_2001","SPB_2002","SPB_2003","SPB_2004","SPB_2005","SPB_2006","SPB_2007","SPB_2008","SPB_2009","SPB_2010","SPB_2011","SPB_2012","SPB_2013","SPB_2014","SPB_2015","SPB_2016","SPB_2017","Recr_Virgin","Recr_Initial","Recr_1966","Recr_1967","Recr_1968","Recr_1969","Recr_1970","Recr_1971","Recr_1972","Recr_1973","Recr_1974","Recr_1975","Recr_1976","Recr_1977","Recr_1978","Recr_1979","Recr_1980","Recr_1981","Recr_1982","Recr_1983","Recr_1984","Recr_1985","Recr_1986","Recr_1987","Recr_1988","Recr_1989","Recr_1990","Recr_1991","Recr_1992","Recr_1993","Recr_1994","Recr_1995","Recr_1996","Recr_1997","Recr_1998","Recr_1999","Recr_2000","Recr_2001","Recr_2002","Recr_2003","Recr_2004","Recr_2005","Recr_2006","Recr_2007","Recr_2008","Recr_2009","Recr_2010","Recr_2011","Recr_2012","Recr_2013","Recr_2014","Recr_2015","Recr_2016","Recr_2017","Recr_Unfished","ForeCatch_2015","ForeCatch_2016","ForeCatch_2017"
310.6,-0.477555,1.35121,0.520907,-0.413495,-0.887111,-2.27507,0.599987,-0.880084,2.28205,-0.874451,-0.0503467,-1.55729,0.0982556,0.774938,0.748497,-0.995176,-0.264743,0.272597,-1.77656,0.699962,0.190212,1.79474,1.13892,-0.664761,2.03974,0.0888625,0.151674,1.71138,-1.68076,0.197741,-2.50756,1.38333,-0.763281,-0.0989789,2.89251,-3.39792,-0.503626,-1.38587,2.47273,-2.09401,-1.28963,1.63768,0.342785,-1.98493,1.46801,-1.71544,-1.51936,1.07698,0.990077,0.236197,0.576323,-0.138745,0.643313,2.5846,-0.788843,-0.0767462,-2.24062,0.294536,-4.16981,1.22411,1.04557,-3.58624,2.32554,1.04927,3.50939,-0.677618,1.1424,0.615337,0.820486,-0.917961,-1.81736,2.01688,4490510,4490510,2302070,2077260,1863010,2127750,2489070,2578370,3018100,3381430,3416410,3529730,3519700,3334240,3034770,2938190,2818820,2651270,3682980,4661210,4963950,4705300,5095770,5274730,4982600,4743520,4403070,3935610,3576190,3187840,2757750,2278820,2170920,2011080,1842570,1606050,1412480,2240110,3009580,3331390,3177420,2719050,2142330,1790130,1745080,1608700,2190750,2816960,5423140,7710070,8672490,8622320,6114520,4182140,3258230,3258230,1442860,7140180,3682440,611129,9206780,1310850,1405050,6712370,225862,1479600,98902,4832720,562891,1092390,21718700,40160.6,734762,306137,14533200,150827,337799,6314180,1727330,168244,5305130,219156,265830,3551770,3237570,1509990,2116390,1030900,2241830,15479300,525425,1103280,128436,1626750,18695.5,4088810,3381290,32579.5,12013900,3334390,39776000,611413,3850220,2287820,2813620,494575,200058,9171660,3258230,2261600,1557310,1099530
310.284,0.671302,-0.987727,-1.87596,-1.15457,-1.0868,-0.380736,-1.36375,1.72306,-0.122032,-0.461986,1.15094,-1.422,-0.503915,0.299654,0.0430462,-2.42749,0.649152,-1.03491,-0.589679,1.18431,-0.636906,0.501331,1.77323,-1.79158,2.60454,-1.80234,-0.201931,1.42316,0.287901,0.239526,-1.27602,1.37544,-1.40125,-0.60804,2.392,-1.43754,-1.3664,-2.7614,2.31472,-1.34839,-1.32456,1.39362,0.817317,-2.41315,1.16326,0.238148,-3.16717,0.733545,0.916683,0.567643,-0.224713,0.260541,0.670451,2.40021,-1.01985,-0.395549,-3.51508,0.619325,-2.60696,1.24823,1.11615,-2.85098,2.51858,1.11259,3.30776,-0.166755,1.93799,-0.905353,0.120318,1.24713,-0.281529,-0.940119,6052430,6052430,2487270,2456010,2372540,2375550,2723820,2912540,4088170,5083450,5376060,5456830,5400360,5160430,4767800,4603920,4376780,4041000,4573530,5104160,5127440,4719460,5110650,5387210,5187230,5000790,4795940,4445700,4122180,3814310,3421930,2911550,2761110,2623080,2416900,2163530,1979620,2827690,3603610,3906330,3707100,3270900,2724080,2437050,2497970,2419410,3361750,4390300,7273740,9721300,11150600,11355100,8618270,6264510,4081310,4081310,756833,2358920,8382370,237276,19542400,239888,1222780,6298080,2030230,1935930,425063,6009770,372321,821209,16440800,355116,384521,95935.5,15368200,392283,403665,6134830,3440320,135739,4839810,1909700,63069,3100340,3691340,2566040,1155730,1867570,2788480,15516600,501663,976574,44089.4,2770650,109571,5122660,4411480,82497.2,17767100,4339490,40268300,1272790,10726300,631159,1767350,5456360,1173090,599275,4081310,2412610,2019960,1357500
312.508,-2.77613,-1.61899,1.08339,0.20971,0.859229,1.89489,-0.32356,-1.48375,-1.44186,-1.93592,-0.341631,-1.37421,-1.14944,-1.91635,-1.98173,-0.720766,-0.308934,0.85473,0.796303,0.137763,-0.248471,1.23373,1.00832,-1.75293,2.18995,0.43251,-1.53723,1.17229,-0.0987454,-0.236031,0.113004,1.21324,-1.9071,0.92381,2.56842,0.0967265,-3.60053,-1.64029,2.38347,-4.73481,-0.818987,1.44653,0.278685,-1.1022,1.39628,-1.17172,-3.9498,1.14063,0.842969,-0.105696,0.589131,-0.251878,0.419103,2.53426,-0.926878,0.25818,-2.97644,0.380725,-2.60972,1.10232,1.07023,-2.18315,2.46002,0.974775,3.86395,0.0377409,1.34381,-1.01843,-1.08224,-1.05434,0.788577,0.555201,5158370,5158370,1569310,1669560,1610830,1748600,1930100,1920640,2430430,2981540,3141460,3157300,3101330,2926510,2757980,2760890,2690170,2680370,3478630,4289280,4552600,4337180,4722720,4936230,4741340,4553350,4249820,3853530,3556190,3227010,2830430,2396480,2294410,2104430,1914350,1668610,1443450,2168540,2885800,3259330,3187620,2808670,2294650,1951590,1899300,1767500,2440190,3169460,6831660,10330200,12115200,12300000,9086710,6092420,3101020,3101020,830278,3682540,2926970,186787,9734080,1678150,239238,3649740,1027490,895975,1268730,3797390,166913,2831220,14634400,1235420,31169.5,223847,12550700,10145,511190,4935340,1532400,384474,4661410,355684,22009.1,3554540,2616080,1000060,1996040,854107,1655240,13518600,416843,1426400,57477.9,1663540,83499.7,3388790,3229330,122905,12731100,2860820,53049000,1178420,4506820,429105,403818,415355,2606780,2040530,3101020,2694580,2184110,1450260
315.194,0.732193,-1.1107,1.48454,-3.34445,1.03297,-0.212656,-2.01239,-1.68056,-0.742099,1.1488,-0.806207,-0.246548,-1.59528,-0.438966,1.05653,1.6296,1.07068,0.109681,-1.30204,-2.33004,1.96957,1.2535,0.843739,-1.01403,2.43192,-0.066476,-2.12745,1.94286,-0.482474,0.66603,-3.14939,2.03152,0.773531,-0.498083,2.61726,-1.03553,-0.16208,-1.0234,2.37357,-1.55456,-2.5643,1.93376,0.155278,-1.71277,1.49418,-1.81948,-3.99846,1.17727,0.978888,-0.0333131,0.198331,0.23763,0.537997,2.42171,-1.16076,-0.475677,-2.07461,-0.0984971,-1.49644,0.850579,0.56593,-2.88224,1.88725,0.334512,2.80598,-0.803204,1.31423,0.922159,-0.472125,1.27416,-1.18765,2.76977,4608840,4608840,3181000,2826430,2874730,3274250,3523610,3406240,4012020,4552290,4530390,4629410,4620180,4442910,4087280,4205410,4402570,4356420,5085740,5664680,5667430,5211370,5450740,5509260,5100640,4959030,4720210,4294270,3958760,3554270,3054650,2550880,2438530,2242740,1969220,1697940,1475880,2182890,2812290,3020790,2808700,2314230,1745030,1362870,1221740,1021350,1335650,1621320,2792490,3803270,4287520,4399180,3261120,2370830,3609710,3609710,9517890,4614070,3066540,482583,15207200,1247780,160332,9449180,835583,2637570,58096.2,10313600,2919540,819740,18518700,479742,1156940,490985,14667800,287737,105011,9438290,1589250,245132,6042830,218899,24669.2,4338900,3524890,1264410,1588260,1640190,2187980,14167100,387327,801787,165405,1199280,294853,3035870,2221580,68525.4,7949940,1634290,20183500,560269,4898690,3374640,842090,4833860,405567,20733400,3609710,1207670,1044200,675797
307.686,-0.383058,1.67418,-0.82011,-0.480876,-0.26074,-3.97736,1.27671,0.580632,-0.157887,0.230459,0.53628,1.50446,-0.0402581,0.431168,0.547759,-0.478786,0.445141,-1.19779,0.65673,-1.13639,-0.469389,2.1784,-0.114907,1.33495,2.24012,-1.21183,0.011782,1.73765,-3.69104,0.459283,-0.424717,1.93037,-0.283011,0.477591,3.13953,-2.47248,-3.51565,-0.625079,2.71748,-2.12797,-2.13545,1.96245,-0.159931,-1.87581,1.74095,0.112644,-1.38406,1.38442,0.812432,0.136578,0.375107,0.401395,0.818189,2.45977,-1.54576,0.0228906,-2.32001,0.137955,-2.51614,0.882932,0.471051,-2.59409,1.78443,0.0273455,2.6387,-0.708394,1.14159,0.609472,-1.90112,0.171174,2.46053,-0.210154,4102560,4102560,2272290,2011860,1669510,2058120,2412840,2661160,3405030,3892660,3881970,3911960,3789140,3519200,3199820,3319530,3403660,3360610,4834050,6109760,6381960,5941570,6392380,6588870,6166060,5888470,5442500,4799610,4366170,3985930,3520460,3047370,2884920,2607120,2276980,1954750,1736100,2463050,3056860,3234720,2988670,2473160,1875330,1455170,1264760,1026400,1272030,1471250,2375510,3146590,3456180,3431090,2414570,1600900,3443510,3443510,791671,11114500,1110070,4787290,11924300,379342,1300780,7335640,32192.3,2043180,843351,8869050,966742,2070880,29686700,108424,38572.2,697665,19752800,155144,154184,9288650,1111040,199606,7417640,1451960,324329,5155970,2899780,1468310,1860210,1902360,2869290,14703900,266050,1299830,125887,1473290,103386,3072370,2008030,92201,7273660,1232260,17098400,608156,3972370,2358680,192151,1525910,14865200,1006560,3443510,998459,748123,491889
311.2,0.562893,0.687309,0.0102784,-0.0249113,-0.754055,-0.467961,1.14927,0.870034,-1.84859,-1.38342,-2.54936,-0.962088,-1.90987,-2.92963,-0.762231,-2.0435,-1.69989,-2.52181,1.54154,0.150061,-0.212623,1.67086,0.40014,-0.635779,1.68519,0.0294008,0.122599,1.07672,-1.00749,0.011293,-0.464617,1.49555,-1.30882,-0.410173,2.77581,-2.2515,-0.623233,-0.188583,2.30044,-3.03442,-2.35598,1.43385,0.487699,-0.889258,1.543,0.120964,-2.30374,1.31262,0.787196,-0.0690623,0.55235,0.17864,0.702214,2.33775,-1.25458,0.0192174,-2.73245,0.464618,-1.86735,0.844117,0.397791,-4.08293,1.68623,0.0438091,2.43517,-1.34532,-0.48245,-1.0578,0.119149,2.27274,-1.53088,-0.24752,4482600,4482600,1125410,1245410,1237390,1481670,1675280,1663080,1862350,2065950,2097160,2083840,2030870,1908530,1794250,1880000,1932260,1909760,2637980,3388670,3701400,3640590,3966700,4105480,3900270,3692240,3407120,3093680,2870980,2678390,2429310,2104900,2038780,1861410,1646300,1421480,1233650,1694900,2148970,2377930,2289860,1958650,1528920,1193290,1031180,816680,955706,1070930,1569940,2056770,2141930,1944910,1575240,1737720,2312870,2312870,652814,4332020,1215030,437375,4492470,857395,947736,2474940,308141,853207,529389,3746000,225978,556603,13485900,88361,457410,713067,8616080,41513.7,82022.5,3632890,1408380,354822,4029250,968726,85497.1,3171860,1867600,787744,1463960,1002340,1679160,8529240,232186,849745,54973.5,1351340,130987,1955640,1232260,13684.9,4322820,814937,9069530,209319,511935,292720,951734,8157580,179468,651823,2312870,379712,340871,255973
305.345,-1.74842,0.45992,-0.756571,-0.625651,1.92641,1.37728,-1.68329,0.932608,-4.29815,1.65685,-1.04728,1.30357,-3.15175,0.211547,-1.81202,-1.47701,1.08652,-0.0329845,0.523317,0.614667,-1.2858,1.44842,0.0522746,-0.669127,1.94784,-0.711372,0.471447,1.07562,-1.05972,-0.389506,0.1207,1.63595,-1.26284,-0.451737,2.53934,-1.27956,-0.439112,-0.360385,2.39953,-0.174473,-2.25885,1.6673,0.46995,-2.97042,1.45512,-1.32139,-1.35177,1.11014,0.888796,-0.0106333,0.507478,-0.263831,0.58118,2.3329,-1.07813,0.0712045,-3.33508,0.232288,-4.21428,0.991716,0.683849,-3.64872,1.93093,0.570941,2.89759,0.125948,0.187595,-0.0399296,0.674867,-0.423762,-1.6067,0.485399,4937210,4937210,2741550,2634340,2390150,2432620,2436690,2269470,2528500,2786800,2839810,2837280,2755260,2551020,2375320,2509430,2597340,2555380,3200740,3827800,4020270,3855670,4307590,4636040,4521790,4441600,4249660,3906140,3624200,3295010,2912410,2455410,2344430,2150450,1926250,1661970,1436160,1978950,2500920,2741440,2616750,2229280,1733090,1394770,1286760,1107410,1404880,1707200,2882960,4015870,4448720,4348730,3285650,2366270,3006590,3006590,300893,4618150,1133660,551908,7558990,525725,1732510,3195410,378265,739325,1228630,5555720,304152,687795,13732100,301032,709754,776655,12304400,935733,117102,5960380,1797790,57572.7,4799690,297426,287248,3348100,2659860,1067100,1784070,818196,1883020,10669000,345376,1134080,38468.9,1373120,16030.5,2881780,2061460,26307.4,6887010,1724230,18346700,1177850,1318250,1072970,2204850,734085,221210,1746590,3006590,1056900,852095,625065
314.999,-1.30897,-0.800486,1.29405,2.4244,0.933455,-1.8273,-1.06694,1.02392,2.78567,0.624727,-0.782851,-1.71824,-1.28078,0.677687,-1.23483,0.81637,-1.67148,0.795897,-0.120198,-0.0593927,1.40244,1.50633,-1.11059,0.232148,2.13889,-1.85317,-3.86618,1.04588,-0.615906,0.130431,0.153294,1.56275,-1.26729,-2.15869,2.93251,0.60321,-3.02997,-0.519125,2.84348,-2.78931,-1.20684,1.52647,1.16816,-0.943674,1.47048,-1.38264,-1.37801,1.332,0.780154,0.309919,0.59649,0.48187,0.358188,2.50272,-0.842488,0.0517445,-2.69061,0.48587,-2.9849,0.961824,0.744783,-1.36741,1.891,0.0317021,2.79242,-0.549278,1.95162,-0.130367,-1.13866,1.97358,-2.04276,-0.940726,3955960,3955960,2709720,2399630,2252040,2457340,2497220,2337390,2650670,2911250,2812790,2621600,2416280,2188370,2023930,2123430,2164640,2063850,2990030,4003880,4390400,4236360,4949530,5430520,5316350,5056770,4739300,4320990,3944760,3499750,3011210,2515810,2347350,2115580,1868300,1634470,1414530,2021400,2588380,2825380,2670880,2260770,1749600,1387500,1245120,1055590,1311540,1517370,2435850,3270270,3872880,4057570,3053190,2504810,2765900,2765900,4183000,4624420,337020,1294210,8715690,160576,21532.2,2934080,556384,1171280,1195460,4878130,287066,117923,19185300,1864820,49848.2,617837,17863100,63884.5,311729,4802090,3354940,405705,4531320,260891,261664,3923040,2251340,1399870,1860440,1653190,1454080,12344800,432160,1073520,69716.9,1674640,51989.5,2677620,2134600,255410,6602870,1017930,16311900,581448,7221780,907547,332304,7473990,133849,400758,2765900,1073140,847962,563865
309.011,-1.46133,1.38126,1.46058,1.84736,-0.0591409,1.9173,0.274506,1.50773,-3.32209,1.20255,1.59787,-0.752267,-0.808069,-0.744636,0.569737,-0.921785,-0.494894,-1.55517,-1.28826,0.181361,-1.11762,1.48277,-1.29609,0.905652,2.20589,0.160756,-0.889314,1.19162,-0.434687,-0.465603,-1.35323,1.62035,-1.05949,-0.129707,2.86251,-1.09694,-0.826723,-1.29911,2.64927,-0.79331,-1.6594,1.36438,0.881474,-4.25342,1.63024,-1.70973,-0.580311,0.867786,0.988924,0.654926,0.534273,0.020917,0.880639,2.40548,-0.968737,-0.245041,-2.83881,0.360676,-3.0359,0.747126,0.547568,-3.51155,1.69476,0.293374,2.58807,-1.06696,0.272678,-1.10347,0.217281,-1.42387,-1.10643,-0.905969,4195690,4195690,2243870,1889910,1525180,1531870,1512260,1475540,1971300,2473870,2612670,2612400,2536540,2342360,2118380,2157010,2182920,2140950,3009210,3875480,4192220,4031600,4537720,4883400,4758890,4510990,4179010,3762280,3457700,3127940,2765570,2275110,2105990,1928550,1751120,1529860,1362560,1936570,2462840,2684140,2538050,2137710,1643150,1253850,1068000,840195,1003020,1155220,1845370,2487550,2664360,2486380,1877080,1297210,2583340,2583340,311668,4169140,256281,2317520,8499850,1098100,389621,3148270,620228,601344,247297,4824490,329606,835789,16664600,317620,420838,264034,13712800,438216,184740,3804900,2346510,13802.1,4949280,175004,540373,2293440,2579770,1835360,1622030,967274,2275370,10383900,353293,741518,55926,1375120,45967.9,2007940,1625820,27642.8,4987050,1203830,12126000,316874,1241810,317256,1191150,230279,312925,375061,2583340,598923,515151,351244
330.283,-0.903848,0.878327,0.244278,1.92503,1.35592,-2.23605,-0.895148,1.67398,-2.8452,-1.62831,0.0170489,-1.40666,-1.86148,-2.54163,-0.736171,-1.50866,-2.80969,0.665166,-0.522445,1.94043,0.535597,0.390177,0.928161,0.0851202,2.02528,-0.523364,0.16369,1.52063,-0.317932,0.488191,-2.8843,1.78056,-1.52887,0.823182,2.7066,-1.00069,-2.71368,-2.49915,2.49308,-2.02887,-0.389328,1.69723,1.17175,-0.87053,1.8725,-2.17695,-1.71173,1.27378,1.11891,0.676798,0.548645,0.0127994,0.796619,2.65406,-1.05139,-0.122113,-3.43177,0.528076,-3.70603,1.10917,0.670885,-3.56524,1.54961,0.494158,2.34573,-3.5375,-0.123107,-0.126327,0.00018007,0.453067,-1.60155,0.0930222,3639900,3639900,1135110,1283030,1435350,1584980,1621170,1530740,1741070,1955960,1980110,1997100,1991690,1932470,1831070,1917080,1966750,2006200,2557100,3102010,3270760,3105540,3357270,3489490,3352170,3243640,3111520,2925680,2816990,2645430,2384790,1993660,1880980,1721470,1546880,1313710,1092790,1566470,2059830,2302160,2215750,1873600,1429200,1087790,931749,722166,769849,802867,1068010,1335090,1313420,1124600,996817,876329,1801770,1801770,1055290,925892,1604870,697464,4864400,378291,760848,2983480,474955,1064210,36499.5,3865440,140625,1483010,9771580,240195,44027.9,55144.4,8141790,88260.5,456499,3684550,2174580,281677,4366660,75879.6,120581,2378640,2024500,1284940,1125280,653646,1417500,8931010,214803,566295,21164.7,1118730,16171.7,1970410,1240270,17379.1,2831300,944502,6085870,17076.7,541850,554833,628526,970549,122378,653612,1801770,190069,190690,156551
299.992,-1.91788,-0.614386,-2.15998,-0.220724,-0.778651,-0.639138,-0.419925,0.694386,-2.87538,-3.23436,1.60143,-2.10415,-1.31116,-0.517339,0.687824,-2.47465,0.55866,-1.14597,-0.0630201,-1.44933,2.08076,0.847434,1.36325,-0.164359,1.76838,0.722446,-1.34905,1.61711,-1.07203,-0.17759,-1.22673,1.59079,-1.48027,-0.0265427,2.82833,-1.12361,-3.04594,-1.65739,2.34776,-0.877299,-1.95306,2.17714,0.365308,-2.83816,1.41659,-0.649965,-2.20669,1.37859,1.24837,0.640101,0.755922,0.36523,0.413887,2.62203,-0.915646,0.139737,-3.40152,0.407342,-2.68268,0.971914,0.517324,-1.72949,1.61485,0.166095,2.33843,-1.89649,-0.933416,-0.0345847,-1.11543,-0.780311,1.2637,0.888855,3756590,3756590,1316130,1148470,1213610,1490920,1734580,1793190,1992810,2205590,2212680,2213470,2192840,2083120,1941160,1953170,1942170,1895660,2431400,3021620,3256830,3155870,3349240,3423480,3248000,3255000,3192910,3015290,2777390,2493840,2180860,1787720,1716210,1610630,1475810,1294630,1091310,1528040,1994030,2252700,2202010,1878750,1446260,1100580,900239,671287,733628,770059,1031090,1309840,1291250,1102080,968065,808525,1633930,1633930,4737240,1369100,2300970,504994,3512740,1235960,156367,3047080,207039,506413,177310,2962070,137003,586378,10184500,195538,28846.9,116340,6396110,254082,86769.9,5398860,880891,35784.6,2519520,318585,67024.1,2409770,2106560,1138120,1275690,860716,899909,8132060,234058,685280,20080.7,909474,41350.8,1589110,996975,103780,2899450,663279,5873730,85438.6,229061,571124,193633,268150,2052100,1390540,1633930,168906,158140,129094
321.304,1.08657,1.91042,-0.114998,0.955818,0.0365479,-0.67683,0.140189,1.54541,-1.50417,1.20546,-0.205219,-1.56326,-1.16641,0.428147,0.0138593,-1.3039,1.31815,-1.27896,1.73091,-0.375923,1.7534,0.814438,0.503981,0.946512,2.0479,-0.699006,-0.999261,1.88361,-1.18209,0.0201987,-2.67736,1.96195,1.13301,-1.77083,2.82331,-0.522227,-1.29436,-1.89719,2.51289,-0.74865,-0.602076,1.7004,0.666293,-2.46567,1.21933,-0.113298,-1.98911,1.15267,1.18105,0.392268,0.237144,0.450115,0.598215,2.48201,-0.61075,-0.0604526,-3.68791,0.13256,-3.69192,0.526214,0.474523,-2.20356,1.50502,-0.372239,2.48727,-0.770181,1.06827,1.0873,-2.36848,-1.09599,-1.27513,-0.0074891,4345740,4345740,2613440,2736570,2969270,3258820,3305470,3217560,3610580,3876790,3726810,3766610,3743720,3521320,3169530,3274690,3556610,3605080,4601730,5455650,5587390,5152600,5473160,5624760,5308620,5074200,4758850,4293080,3830910,3371940,2884060,2400010,2328120,2209150,2011400,1784360,1583810,2291840,2930830,3171110,2966110,2476240,1886910,1413830,1173250,911572,1033870,1098670,1722460,2300070,2543280,2641840,2032100,1355830,3434360,3434360,7185490,2820760,2081490,3262490,9824520,628805,469369,8422700,391726,1304420,87845.3,9054090,3923560,215561,21439400,756215,354334,195477,16099600,614882,713868,7146280,2534430,110355,4383540,1150130,175081,4018950,4087290,1828040,1560850,1921360,2206160,14313100,639592,1157330,31435.6,1442800,31338.7,2096110,1935460,127979,5065940,738148,13217300,514562,3466200,3648130,116227,416277,339265,1143190,3434360,760941,657062,425450
286.223,-2.56427,0.594602,-1.45891,0.327034,0.976048,-1.40842,0.991822,0.172329,-1.15588,-0.792602,0.818592,0.81872,0.715724,-0.0836388,-0.526674,0.325048,1.54498,-2.74284,0.324914,-0.0888134,-0.120852,1.98081,-0.289929,-2.04723,1.99949,-0.450522,-0.61483,1.65695,-1.36494,-0.184023,-1.2417,1.71617,-1.65764,-0.172946,2.65754,0.239877,-1.17987,-0.136152,2.28439,-1.08346,-2.46803,1.72223,0.739521,-2.97722,1.52193,-0.172109,-2.27889,1.12755,0.72113,-0.0940273,0.599576,0.399152,0.398928,2.30204,-1.67732,-0.14413,-2.92326,0.371403,-3.39156,0.913436,0.553679,-2.94131,1.88025,0.400959,2.94772,-0.271106,1.1325,-0.936176,1.19275,-0.305525,-0.404076,-0.700687,4512310,4512310,2650360,2465370,2172350,2451890,2676500,2573160,2869400,3128710,3065530,3111120,3097140,2913460,2648790,2727460,2761720,2676020,3469770,4282340,4524790,4317250,4638350,4751550,4435890,4261060,4059100,3718730,3469570,3201670,2848730,2417870,2280220,2047120,1821590,1608310,1424190,2020630,2543180,2737230,2557640,2144020,1643180,1301610,1185900,1000860,1319240,1625220,2986590,4223480,4785600,4709520,3456260,2342370,3281920,3281920,1077600,8794020,903817,156586,8983390,774246,659099,6406280,311874,1016280,352875,6783900,231756,1023790,17363500,1546130,376457,1073890,12095900,416502,104444,6900430,2579600,62670.1,5631120,1032930,125434,3775270,2506460,1103610,2203730,1796180,1787000,11914800,221348,1042750,65286.1,1764680,40880.8,3009410,2076080,62207.9,7677960,1727760,22478800,909515,3786990,482389,4064270,908169,817705,600999,3281920,1316370,1107350,774666
305.482,0.338497,0.748577,2.14151,1.46878,-1.13512,-0.987852,-3.44208,-1.62465,1.11986,0.10196,-0.112357,0.106296,-0.187295,-0.39482,0.220173,-0.429103,0.0931415,0.351068,-0.184963,-0.186467,1.72509,1.18369,0.618773,-0.33398,1.88313,-0.250645,-1.18579,1.67984,-0.863579,-0.609566,-0.678236,1.55435,-1.46342,-0.64813,2.55194,-0.151212,-0.761168,-1.38987,2.51108,-2.11936,-0.307033,1.19454,1.02132,-3.43426,1.29704,-0.606282,-1.54132,1.08658,0.68593,0.203557,0.0487122,0.00141228,0.677467,2.37059,-0.233847,-0.0134989,-2.5127,0.348079,-1.82743,0.654167,0.600224,-3.70409,1.67891,-0.167804,2.42038,-1.68452,-0.623264,0.376616,-1.1573,-1.08178,-0.204595,0.965686,4704110,4704110,2029870,1847150,1943980,2329980,2582120,2559630,2856820,3110020,3045760,3088530,3095520,2929840,2692680,2719790,2708150,2587170,3213680,3875980,4085060,3878510,4371140,4696650,4590470,4371300,4107270,3748200,3427800,3080380,2694180,2250250,2115000,1919530,1676720,1409760,1216800,1858160,2500340,2820990,2730930,2357620,1871860,1487930,1310330,1085000,1289450,1455750,2128000,2725020,2812340,2631750,1971120,1363730,3020330,3020330,6256240,3630150,2066730,801165,7373830,872807,343440,6041220,474630,612056,571461,5322380,259849,587345,14408700,964295,526358,281602,13936300,135777,833060,3743000,3146750,36520.8,4139320,616188,241533,3337290,2229340,1370170,1171620,1114290,2180990,11777900,865169,1096670,90840.3,1591790,180621,2152780,2026350,27153.2,5878910,918862,12331000,204423,598450,1636640,353250,380400,907576,2886090,3020330,625514,516715,347250
